INDNO,YYYYMMDD,DlyCalDt,DlyTotRet,DlyTotInd,DlyPrcRet,DlyPrcInd,DlyIncRet,DlyIncInd,DlyUsdCnt,DlyUsdVal,DlyTotCnt,DlyTotVal,DlyEligCnt,DlyWgtAmt,INDFAM,IndFamType,IndNm,IndBegDt,IndEndDt,BaseLvl,BaseDt,FreqAvail,WeightType,CntValType,PortNum
1000511,19331007,1933-10-07,0.011122,0.55,0.011122,2.89,0.000000,19.02,89,14345815,89,14460493,90,89,1100510,R,CRSP Equal-Weighted Portfolios of the S&P 500 Universe,1925-12-31,2025-12-31,100.00,1972-12-29,BTH,EV,BOTH,1
1000511,19950929,1995-09-29,-0.000952,2581.07,-0.000952,1090.36,0.000000,236.73,500,4263066412,500,4253839440,500,500,1100510,R,CRSP Equal-Weighted Portfolios of the S&P 500 Universe,1925-12-31,2025-12-31,100.00,1972-12-29,BTH,EV,BOTH,1
1000511,19590218,1959-02-18,0.006138,22.94,0.006012,36.57,0.000126,62.75,499,228564563,499,229508308,500,499,1100510,R,CRSP Equal-Weighted Portfolios of the S&P 500 Universe,1925-12-31,2025-12-31,100.00,1972-12-29,BTH,EV,BOTH,1
1000511,19971008,1997-10-08,-0.009338,4257.09,-0.009573,1726.01,0.000235,246.66,500,7499329779,500,7435035294,500,500,1100510,R,CRSP Equal-Weighted Portfolios of the S&P 500 Universe,1925-12-31,2025-12-31,100.00,1972-12-29,BTH,EV,BOTH,1
1000511,19420415,1942-04-15,0.003396,0.90,0.003165,3.46,0.000231,26.15,90,11329269,90,11342205,90,90,1100510,R,CRSP Equal-Weighted Portfolios of the S&P 500 Universe,1925-12-31,2025-12-31,100.00,1972-12-29,BTH,EV,BOTH,1
1000511,19991020,1999-10-20,0.011538,4919.68,0.011456,1928.56,0.000082,255.12,500,10179435206,500,10382107994,500,500,1100510,R,CRSP Equal-Weighted Portfolios of the S&P 500 Universe,1925-12-31,2025-12-31,100.00,1972-12-29,BTH,EV,BOTH,1
1000511,19610301,1961-03-01,0.000212,28.70,-0.000347,42.41,0.000559,67.67,499,278269968,499,278354437,500,499,1100510,R,CRSP Equal-Weighted Portfolios of the S&P 500 Universe,1925-12-31,2025-12-31,100.00,1972-12-29,BTH,EV,BOTH,1
1000511,20011105,2001-11-05,0.019577,5616.09,0.019505,2126.73,0.000073,264.09,500,9768385425,500,9909300725,500,500,1100510,R,CRSP Equal-Weighted Portfolios of the S&P 500 Universe,1925-12-31,2025-12-31,100.00,1972-12-29,BTH,EV,BOTH,1
1000511,19300424,1930-04-24,-0.005714,0.65,-0.005845,4.00,0.000131,16.24,87,35690747,87,35406256,89,87,1100510,R,CRSP Equal-Weighted Portfolios of the S&P 500 Universe,1925-12-31,2025-12-31,100.00,1972-12-29,BTH,EV,BOTH,1
1000511,20031117,2003-11-17,-0.009801,6686.69,-0.009838,2451.99,0.000038,272.73,500,9634592203,500,9570275235,500,500,1100510,R,CRSP Equal-Weighted Portfolios of the S&P 500 Universe,1925-12-31,2025-12-31,100.00,1972-12-29,BTH,EV,BOTH,1
1000511,19630314,1963-03-14,-0.003055,31.33,-0.003149,43.22,0.000095,72.49,500,288204081,500,286241450,500,500,1100510,R,CRSP Equal-Weighted Portfolios of the S&P 500 Universe,1925-12-31,2025-12-31,100.00,1972-12-29,BTH,EV,BOTH,1
1000511,20051129,2005-11-29,0.000758,9128.34,0.000516,3242.61,0.000242,281.54,500,11598784987,500,11597457882,500,500,1100510,R,CRSP Equal-Weighted Portfolios of the S&P 500 Universe,1925-12-31,2025-12-31,100.00,1972-12-29,BTH,EV,BOTH,1
1000511,19431227,1943-12-27,-0.002753,1.84,-0.002859,6.38,0.000105,28.85,90,16690167,90,16652245,90,90,1100510,R,CRSP Equal-Weighted Portfolios of the S&P 500 Universe,1925-12-31,2025-12-31,100.00,1972-12-29,BTH,EV,BOTH,1
1000511,20071212,2007-12-12,0.004529,10974.76,0.004264,3762.85,0.000265,291.70,500,13266203299,500,13346102246,500,500,1100510,R,CRSP Equal-Weighted Portfolios of the S&P 500 Universe,1925-12-31,2025-12-31,100.00,1972-12-29,BTH,EV,BOTH,1
1000511,19650326,1965-03-26,-0.007078,47.11,-0.007212,60.90,0.000134,77.36,500,393360810,500,390497890,500,500,1100510,R,CRSP Equal-Weighted Portfolios of the S&P 500 Universe,1925-12-31,2025-12-31,100.00,1972-12-29,BTH,EV,BOTH,1
1000511,20091223,2009-12-23,0.004988,10025.90,0.004896,3286.32,0.000092,305.11,500,10243316979,500,10266850384,500,500,1100510,R,CRSP Equal-Weighted Portfolios of the S&P 500 Universe,1925-12-31,2025-12-31,100.00,1972-12-29,BTH,EV,BOTH,1
1000511,19350621,1935-06-21,0.025928,0.62,0.025928,3.10,0.000000,19.96,90,14284300,90,14609384,90,90,1100510,R,CRSP Equal-Weighted Portfolios of the S&P 500 Universe,1925-12-31,2025-12-31,100.00,1972-12-29,BTH,EV,BOTH,1
1000511,20120105,2012-01-05,0.004018,12426.06,0.004011,3915.73,0.000007,317.38,500,11830914455,500,11865149875,500,500,1100510,R,CRSP Equal-Weighted Portfolios of the S&P 500 Universe,1925-12-31,2025-12-31,100.00,1972-12-29,BTH,EV,BOTH,1
1000511,19670407,1967-04-07,-0.005056,59.00,-0.005056,71.20,0.000000,82.87,500,417073233,500,414360973,500,500,1100510,R,CRSP Equal-Weighted Portfolios of the S&P 500 Universe,1925-12-31,2025-12-31,100.00,1972-12-29,BTH,EV,BOTH,1
1000511,20140121,2014-01-21,0.003139,19560.63,0.003131,5908.59,0.000008,331.12,500,16953292383,500,17000239941,500,500,1100510,R,CRSP Equal-Weighted Portfolios of the S&P 500 Universe,1925-12-31,2025-12-31,100.00,1972-12-29,BTH,EV,BOTH,1
1000511,19450924,1945-09-24,0.001944,3.57,0.001944,11.52,0.000000,31.03,90,23052212,90,23045814,90,90,1100510,R,CRSP Equal-Weighted Portfolios of the S&P 500 Universe,1925-12-31,2025-12-31,100.00,1972-12-29,BTH,EV,BOTH,1
1000511,20160202,2016-02-02,-0.022363,20223.65,-0.022391,5864.02,0.000028,344.94,504,17630374473,504,17300783008,504,504,1100510,R,CRSP Equal-Weighted Portfolios of the S&P 500 Universe,1925-12-31,2025-12-31,100.00,1972-12-29,BTH,EV,BOTH,1
