INDNO,YYYYMMDD,DlyCalDt,DlyTotRet,DlyTotInd,DlyPrcRet,DlyPrcInd,DlyIncRet,DlyIncInd,DlyUsdCnt,DlyUsdVal,DlyTotCnt,DlyTotVal,DlyEligCnt,DlyWgtAmt,INDFAM,IndFamType,IndNm,IndBegDt,IndEndDt,BaseLvl,BaseDt,FreqAvail,WeightType,CntValType,PortNum
1000510,20031117,2003-11-17,-0.006666,2516.13,-0.006676,870.82,0.000010,288.96,500,9634592203,500,9570275235,500,9634592203,1100510,R,CRSP Value-Weighted Portfolios of the S&P 500 Universe,1925-12-31,2025-12-31,100.00,1972-12-29,BTH,EV,BOTH,1
1000510,19630314,1963-03-14,-0.004494,40.42,-0.004512,55.34,0.000018,73.04,500,288204081,500,286241450,500,288204081,1100510,R,CRSP Value-Weighted Portfolios of the S&P 500 Universe,1925-12-31,2025-12-31,100.00,1972-12-29,BTH,EV,BOTH,1
1000510,20051129,2005-11-29,0.000076,3153.24,-0.000114,1049.27,0.000190,300.54,500,11598784987,500,11597457882,500,11598784987,1100510,R,CRSP Value-Weighted Portfolios of the S&P 500 Universe,1925-12-31,2025-12-31,100.00,1972-12-29,BTH,EV,BOTH,1
1000510,19431227,1943-12-27,-0.001668,2.82,-0.002272,9.88,0.000604,28.61,90,16690167,90,16652245,90,16690167,1100510,R,CRSP Value-Weighted Portfolios of the S&P 500 Universe,1925-12-31,2025-12-31,100.00,1972-12-29,BTH,EV,BOTH,1
1000510,20071212,2007-12-12,0.006178,3877.38,0.006023,1240.45,0.000155,312.62,500,13266203299,500,13346102246,500,13266203299,1100510,R,CRSP Value-Weighted Portfolios of the S&P 500 Universe,1925-12-31,2025-12-31,100.00,1972-12-29,BTH,EV,BOTH,1
1000510,19650326,1965-03-26,-0.007227,56.73,-0.007278,72.96,0.000051,77.77,500,393360810,500,390497890,500,393360810,1100510,R,CRSP Value-Weighted Portfolios of the S&P 500 Universe,1925-12-31,2025-12-31,100.00,1972-12-29,BTH,EV,BOTH,1
1000510,20091223,2009-12-23,0.002694,3082.84,0.002415,939.56,0.000279,328.12,500,10243316979,500,10266850384,500,10243316979,1100510,R,CRSP Value-Weighted Portfolios of the S&P 500 Universe,1925-12-31,2025-12-31,100.00,1972-12-29,BTH,EV,BOTH,1
1000510,19350621,1935-06-21,0.022758,1.61,0.022758,8.92,0.000000,18.14,90,14284300,90,14609384,90,14284300,1100510,R,CRSP Value-Weighted Portfolios of the S&P 500 Universe,1925-12-31,2025-12-31,100.00,1972-12-29,BTH,EV,BOTH,1
1000510,20120105,2012-01-05,0.002898,3666.01,0.002894,1070.04,0.000004,342.63,500,11830914455,500,11865149875,500,11830914455,1100510,R,CRSP Value-Weighted Portfolios of the S&P 500 Universe,1925-12-31,2025-12-31,100.00,1972-12-29,BTH,EV,BOTH,1
1000510,19670407,1967-04-07,-0.006503,62.66,-0.006503,75.48,0.000000,83.03,500,417073233,500,414360973,500,417073233,1100510,R,CRSP Value-Weighted Portfolios of the S&P 500 Universe,1925-12-31,2025-12-31,100.00,1972-12-29,BTH,EV,BOTH,1
1000510,20140121,2014-01-21,0.002789,5520.81,0.002769,1539.39,0.000019,358.67,500,16953292383,500,17000239941,500,16953292383,1100510,R,CRSP Value-Weighted Portfolios of the S&P 500 Universe,1925-12-31,2025-12-31,100.00,1972-12-29,BTH,EV,BOTH,1
1000510,19450924,1945-09-24,-0.000278,4.27,-0.000278,13.77,0.000000,31.06,90,23052212,90,23045814,90,23052212,1100510,R,CRSP Value-Weighted Portfolios of the S&P 500 Universe,1925-12-31,2025-12-31,100.00,1972-12-29,BTH,EV,BOTH,1
1000510,20160202,2016-02-02,-0.018668,5946.76,-0.018695,1588.54,0.000027,374.39,504,17630374473,504,17300783008,504,17630374473,1100510,R,CRSP Value-Weighted Portfolios of the S&P 500 Universe,1925-12-31,2025-12-31,100.00,1972-12-29,BTH,EV,BOTH,1
1000510,19690529,1969-05-29,0.001867,77.68,0.001837,87.32,0.000030,88.96,500,501417983,499,501849148,500,501417983,1100510,R,CRSP Value-Weighted Portfolios of the S&P 500 Universe,1925-12-31,2025-12-31,100.00,1972-12-29,BTH,EV,BOTH,1
1000510,20180213,2018-02-13,0.002875,8689.25,0.002823,2221.90,0.000052,391.13,505,23535822072,505,23602259927,505,23535822072,1100510,R,CRSP Value-Weighted Portfolios of the S&P 500 Universe,1925-12-31,2025-12-31,100.00,1972-12-29,BTH,EV,BOTH,1
1000510,19280727,1928-07-27,0.009332,2.33,0.009089,17.83,0.000243,13.11,87,24916757,87,25143237,89,24916757,1100510,R,CRSP Value-Weighted Portfolios of the S&P 500 Universe,1925-12-31,2025-12-31,100.00,1972-12-29,BTH,EV,BOTH,1
1000510,20200227,2020-02-27,-0.043781,10106.23,-0.043973,2478.89,0.000192,407.76,505,26853574252,505,25672762211,505,26853574252,1100510,R,CRSP Value-Weighted Portfolios of the S&P 500 Universe,1925-12-31,2025-12-31,100.00,1972-12-29,BTH,EV,BOTH,1
1000510,19710609,1971-06-09,-0.000161,81.23,-0.000244,85.02,0.000083,95.53,499,507556956,499,507433156,500,507556956,1100510,R,CRSP Value-Weighted Portfolios of the S&P 500 Universe,1925-12-31,2025-12-31,100.00,1972-12-29,BTH,EV,BOTH,1
1000510,20220309,2022-03-09,0.025961,15011.10,0.025810,3565.96,0.000151,421.04,505,36739927744,505,37688194083,505,36739927744,1100510,R,CRSP Value-Weighted Portfolios of the S&P 500 Universe,1925-12-31,2025-12-31,100.00,1972-12-29,BTH,EV,BOTH,1
1000510,19470715,1947-07-15,-0.001670,4.55,-0.001685,13.57,0.000015,33.56,90,23244819,90,23205640,90,23244819,1100510,R,CRSP Value-Weighted Portfolios of the S&P 500 Universe,1925-12-31,2025-12-31,100.00,1972-12-29,BTH,EV,BOTH,1
1000510,20240322,2024-03-22,-0.001354,18973.75,-0.001403,4358.37,0.000049,435.43,503,45763582339,503,45696976858,503,45763582339,1100510,R,CRSP Value-Weighted Portfolios of the S&P 500 Universe,1925-12-31,2025-12-31,100.00,1972-12-29,BTH,EV,BOTH,1
